location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Новая Москва,sale,flat,8,16,2,49.3,47900000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2023.0,-1.0,-1,-1.0,-1,-1,15 м²
Новая Москва,sale,flat,6,9,2,82.45,39576000.0,Василеостровский,20-я Васильевского острова линия,19.0,Василеостровская,"Большой, 67",2025.0,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, чистовая","25,1 м²","27,7 м²"
Новая Москва,sale,flat,2,9,2,67.9,21500000.0,Северный,бульвар Академика Ландау,3.0,Физтех,Северный,2017.0,-1.0,-1,-1.0,-1,38 м²,17 м²
Новая Москва,sale,flat,3,6,2,42.0,6101739.0,Пресненский,Ленинградский проспект,23.840736040609137,Чкаловская,Лес ЖК,2026.0,-1.0,"Монолитно-кирпичный, кирпичный",-1.0,"Предчистовая, чистовая",29 м²,4 м²
Новая Москва,sale,flat,3,6,3,138.0,129000000.0,Тверской,1-й Колобовский переулок,14.0,Трубная,Lucky,2005.0,-1.0,-1,-1.0,-1,-1,15 м²
Новая Москва,sale,flat,2,23,2,77.6,86100000.0,Пресненский,Ленинградский проспект,23.840736040609137,Улица 1905 года,Лайф Тайм ЖК,2026.0,-1.0,Монолитный,-1.0,Без отделки,"30,6 м²","19,5 м²"
Новая Москва,sale,flat,24,24,2,57.4,37480000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Сердце Столицы,2021.0,-1.0,-1,-1.0,-1,28 м²,"15,6 м²"
Новая Москва,sale,flat,13,24,3,64.8,24200000.0,Донской,Новоданиловская набережная,8.0,Верхние котлы,Новоданиловская 8,2022.0,-1.0,-1,-1.0,-1,-1,20 м²
Новая Москва,sale,flat,3,6,2,207.3,582330000.0,Хамовники,3-й Обыденский переулок,23.840736040609137,Кропоткинская,Клубный дом Обыденский № 1,2026.0,-1.0,Монолитно-кирпичный,-1.0,-,"59,5 м²","37,8 м²"
Новая Москва,sale,flat,5,24,2,75.0,48000000.0,Хорошево-Мневники,Шелепихинская набережная,23.840736040609137,Шелепиха,Сердце Столицы,2021.0,-1.0,-1,-1.0,-1,38 м²,22 м²
Новая Москва,sale,flat,1,6,3,78.8,47650000.0,Мещанский,Большой Сергиевский переулок,9.0,Трубная,Lucky,1932.0,-1.0,-1,-1.0,-1,60 м²,10 м²
Новая Москва,sale,flat,8,19,2,57.7,28388400.0,Щукино, Расплетина,23.840736040609137,Октябрьское поле,Театральный квартал,2025.0,-1.0,Монолитный,-1.0,Без отделки,"37,2 м²","15,5 м²"
Новая Москва,sale,flat,6,7,3,88.3,53000000.0,Хамовники,Большая Пироговская ,23.840736040609137,Спортивная,Lucky,1938.0,-1.0,-1,-1.0,-1,50 м²,10 м²
Новая Москва,sale,flat,12,22,4,160.0,94000000.0,Пресненский,Шмитовский проезд,23.840736040609137,Москва-Сити,Шмитовский 16,2007.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,4,4,4,135.0,165000000.0,Центральный,набережная Кутузова,24.0,Чернышевская,Особняк Кушелева-Безбородко,2015.0,-1.0,-1,-1.0,-1,"64,7 м²",9 м²
Новая Москва,sale,flat,5,24,1,39.1,19800000.0,Фили-Давыдково, Герасима Курина,18.0,Славянский бульвар,Lucky,2005.0,-1.0,-1,-1.0,-1,-1,12 м²
Новая Москва,sale,flat,4,5,1,40.17,14461200.0,Вахитовский,Ленинградский проспект,23.840736040609137,Кремлёвская,Дом на Исхаки ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"13,4 м²","11,6 м²"
Новая Москва,sale,flat,3,14,3,138.9,236130000.0,Хамовники,переулок 1-й Тружеников,16.0,Киевская,Brodsky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,12,13,2,53.9,17500000.0,Савёлки,Зеленоград,531.0,Зеленоград — Крюково,Lucky,2003.0,-1.0,-1,-1.0,-1,"30,8 м²","7,9 м²"
Новая Москва,sale,flat,12,17,3,75.4,25000000.0,Коньково,Миклухо-Маклая ,23.840736040609137,Беляево,Lucky,1986.0,-1.0,-1,-1.0,-1,47 м²,10 м²
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2.0,Маяковская,Vesper Tverskaya,2023.0,-1.0,Монолитный,-1.0,"Без отделки, чистовая с мебелью",-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7.0,Смоленская,Lucky,1914.0,-1.0,-1,-1.0,-1,"16,1 м²",3 м²
Москва,sale,flat,13,27,1,29.6,16901600.0,Басманный, Фридриха Энгельса,23.840736040609137,Бауманская,Дом 56,2026.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая","12,5 м²","7,8 м²"
Москва,sale,flat,3,15,1,30.0,18250000.0,Пресненский,Шмитовский проезд,23.840736040609137,Шелепиха,Headliner,2019.0,-1.0,-1,-1.0,-1,15 м²,6 м²
Москва,sale,flat,3,36,1,27.12,18462497.0,Савеловский,Ленинградский проспект,23.840736040609137,Дмитровская,Симфония 34 ЖК,2025.0,-1.0,Монолитный,-1.0,"Предчистовая, чистовая",15 м²,-1
Москва,sale,flat,10,14,1,28.7,17900000.0,Лефортово,проезд Шелихова,3.0,Площадь Ильича,Символ,2023.0,-1.0,-1,-1.0,-1,"19,5 м²",1 м²
Москва,sale,flat,4,44,1,23.03,11704997.0,Кунцево,48-й кв-л,23.840736040609137,Кунцевская,Кутузовский Квартал ЖК,2027.0,-1.0,Монолитный,-1.0,"Без отделки, предчистовая","13,2 м²",-1
Москва,sale,flat,2,5,1,15.8,6794000.0,Головинский,Солнечногорская ,23.840736040609137,Моссельмаш,Lucky,1956.0,-1.0,-1,-1.0,-1,"13,2 м²",-1
Москва,sale,flat,2,21,1,22.9,12521949.0,Даниловский,Ленинградский проспект,23.840736040609137,Павелецкая,Павелецкая Сити ЖК,2027.0,-1.0,"Монолитно-кирпичный, монолитный, кирпичный",-1.0,"Без отделки, предчистовая","12,6 м²",-1
Москва,sale,flat,4,5,1,15.5,6530000.0,Головинский,Солнечногорская ,23.840736040609137,Моссельмаш,Lucky,1958.0,-1.0,-1,-1.0,-1,"13,3 м²",-1
Москва,sale,flat,3,21,1,24.6,13677600.0,Лефортово,Ленинградский проспект,23.840736040609137,Площадь Ильича,Символ ЖК,2027.0,-1.0,Монолитный,-1.0,"Без отделки, чистовая, чистовая с мебелью",10 м²,"4,4 м²"
Москва,sale,flat,5,10,-1,24.6,10000000.0,Ростокино,проспект Мира,23.840736040609137,Ростокино,Триколор,2015.0,-1.0,-1,-1.0,-1,15 м²,5 м²
Москва,sale,flat,20,21,1,25.21,19850000.0,Марфино, Академика Королева,21.0,Бутырская,Дом Достижение,2024.0,-1.0,Монолитный,-1.0,Без отделки,10 м²,"6,8 м²"
Москва,sale,flat,11,14,1,35.5,21500000.0,Хамовники,Большой Саввинский переулок,23.840736040609137,Киевская,Lucky,1976.0,-1.0,-1,-1.0,-1,21 м²,-1
Москва,sale,flat,8,59,1,20.6,,Можайский,Ленинградский проспект,23.840736040609137,Давыдково,Веер ЖК,2028.0,-1.0,-1,-1.0,Предчистовая,"14,2 м²",-1
Москва,sale,flat,8,23,1,29.3,14900000.0,Хорошево-Мневники, Нижние Мневники,23.840736040609137,Мнёвники,Остров,2021.0,-1.0,-1,-1.0,-1,12 м²,-1
Москва,sale,flat,21,36,1,29.3,26272255.0,Беговой,Ленинградский проспект,23.840736040609137,Белорусская,Slava,2027.0,-1.0,Монолитный,-1.0,Без отделки,-1,-1
Москва,sale,flat,2,5,1,14.7,6571000.0,Головинский,Солнечногорская ,23.840736040609137,Моссельмаш,Lucky,1956.0,-1.0,-1,-1.0,-1,"12,2 м²",-1
Москва,sale,flat,45,49,1,29.41,15587300.0,Марьина роща,Ленинградский проспект,23.840736040609137,Марьина Роща,Тэйт ЖК,2027.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая","19,3 м²",-1
Москва,sale,flat,5,10,-1,28.0,11500000.0,Ростокино,проспект Мира,23.840736040609137,Ростокино,Триколор,2015.0,-1.0,-1,-1.0,-1,9 м²,5 м²
Москва,sale,flat,3,13,-1,29.2,29415011.0,Даниловский, Даниловский Вал,23.840736040609137,Тульская,Logos,2024.0,-1.0,Монолитный,-1.0,Предчистовая,"20,3 м²","3,9 м²"
Москва,sale,flat,22,65,-1,39.9,45000000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,NEVA TOWERS,2021.0,-1.0,-1,-1.0,-1,"24,9 м²",10 м²
Москва,sale,flat,3,13,1,23.5,11372354.0,Очаково-Матвеевское,Очаково мкр,23.840736040609137,Аминьевская,Среда на Лобачевского,2027.0,-1.0,Монолитный,-1.0,Предчистовая,"11,3 м²",-1
Москва,sale,flat,1,5,-1,15.1,5100000.0,Москворечье-Сабурово,Каширское шоссе,23.840736040609137,Москворечье,Lucky,1964.0,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,23.840736040609137,ВДНХ,Lucky,2019.0,-1.0,-1,-1.0,-1,"9,5 м²",4 м²
Москква,sale,flat,22,24,4,114.3,50897790.0,Сокольники, Гастелло,23.840736040609137,Сокольники,Sokolniki,2027.0,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"80,3 м²",-1
Москква,sale,flat,17,21,4,185.0,191500000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2023.0,-1.0,-1,-1.0,-1,-1,-1
Москква,sale,flat,5,12,4,155.2,117160000.0,Раменки, Сергея Бондарчука,6.0,Мичуринский проспект,Река,2021.0,-1.0,-1,-1.0,-1,"135,5 м²","14,7 м²"
Московская область,sale,flat,3,14,3,105.2,147000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,2021.0,-1.0,-1,-1.0,-1,-1,"31,2 м²"
Московская область,sale,flat,5,12,3,74.4,49000000.0,Хамовники,Комсомольский проспект,45.0,Спортивная,Lucky,1957.0,-1.0,-1,-1.0,-1,50 м²,15 м²
Московская область,sale,flat,5,21,3,78.6,32996280.0,Лефортово,Ленинградский проспект,23.840736040609137,Площадь Ильича,Символ ЖК,2027.0,-1.0,Монолитный,-1.0,"Без отделки, чистовая, чистовая с мебелью","41,2 м²","18,1 м²"
Московская область,sale,flat,41,44,3,86.4,40200000.0,Хорошево-Мневники,к2/2,23.840736040609137,Шелепиха,Сидней Сити ЖК,2024.0,-1.0,-1,-1.0,Без отделки,"29,3 м²","5,3 м²"
Московская область,sale,flat,40,53,4,165.0,135228520.0,Раменки,Мосфильмовская ,8.0,Ломоносовский проспект,Дом на Мосфильмовской,2011.0,-1.0,-1,-1.0,-1,113 м²,10 м²
Московская область,sale,flat,7,7,4,283.0,500000000.0,Пресненский,Электрический переулок,10.0,Белорусская,Edison House,2021.0,-1.0,-1,-1.0,-1,196 м²,20 м²
Московская область,sale,flat,16,46,2,59.1,23500000.0,Обручевский, Академика Волгина,23.840736040609137,Калужская,Архитектор,2024.0,-1.0,-1,-1.0,Без отделки,"29,9 м²",-1
Московская область,sale,flat,4,20,1,27.3,8593358.0,Приволжский,Ленинградский проспект,23.840736040609137,Аметьево,Фриссон ЖК,2027.0,-1.0,-1,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,14,41,2,48.0,31500000.0,Раменки,1-й Сетуньский проезд,23.840736040609137,Кутузовская,Hide,2024.0,-1.0,-1,-1.0,Без отделки,-1,9 м²
Московская область,sale,flat,4,8,2,64.0,39900000.0,Тверской,Благовещенский переулок,5.0,Маяковская,Lucky,2021.0,-1.0,-1,-1.0,-1,39 м²,10 м²
