location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Москва,sale,flat,8,13,2,42.3,20500000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ,2023,Монолитный,16.3,14.0
Москва,sale,flat,2,5,3,69.3,20790000,Перово,2-я Владимирская ,23,Перово,Lucky,0,Монолитно-кирпичный,38.0,7.8
Москва,sale,flat,6,13,1,43.63,8486155,Молжаниновский,Ленинградский проспект,23,Новоподрезково,Молжаниново ЖК,2025,Монолитно-кирпичный,12.3,22.4
Москва,sale,flat,1,7,1,47.39,8434164,Пресненский,Ленинградский проспект,6,Рассказовка,Квартал Западный ЖК,2026,Монолитно-кирпичный,14.6,19.0
Москва,sale,flat,12,32,3,61.0,23700000,Можайский, Петра Алексеева,14,Давыдково,КутузовGRAD II,2023,Панельный,40.6,10.0
Москва,sale,flat,20,20,3,72.7,23845000,Пресненский,Родниковая ,23,Саларьево,Румянцево-Парк,2021,Монолитный,55.2,12.0
Новая Москва,sale,flat,3,9,1,32.0,13500000,Ломоносовский, Гарибальди,23,Новые Черёмушки,Lucky,1963,Панельный,21.0,6.0
Новая Москва,sale,flat,1,5,1,30.5,13450000,Фили-Давыдково,Большая Филевская ,23,Филёвский парк,Lucky,1960,Монолитный,18.8,5.6
Новая Москва,sale,flat,8,14,1,38.8,13580000,Орехово-Борисово Южное,Каширское шоссе,23,Домодедовская,Ясный,2018,Монолитно-кирпичный,38.0,10.0
Новая Москва,sale,flat,2,9,4,114.9,52000000,Преображенское,Преображенская ,23,Преображенская площадь,Lucky,2002,Монолитно-кирпичный,80.0,25.0
Новая Москва,sale,flat,2,9,4,120.0,53500000,Мещанский,Астраханский переулок,5,Проспект Мира,Lucky,1976,Монолитно-кирпичный,80.0,10.0
Новая Москва,sale,flat,11,17,2,54.3,10600000,Невский, Бадаева,23,Проспект Большевиков,на ул. Бадаева и ул. Коллонтай,2008,Монолитно-кирпичный,29.6,8.5
Московская область,sale,flat,6,28,2,55.8,11200000,Выборгский, Николая Рубцова,23,Парнас,Северная долина,2014,Монолитно-кирпичный,33.8,9.4
Московская область,sale,flat,7,12,3,77.9,11330000,Пресненский,Ленинградский проспект,3,Улица Дыбенко,А101 Всеволожск,2025,Монолитно-кирпичный,37.3,14.4
Московская область,sale,flat,10,17,3,80.2,11950000,Кировский, Нижняя,15,Кремлёвская,Lucky,2013,Панельный,45.3,12.0
Московская область,sale,flat,9,10,2,67.3,12399999,Советский, Юлиуса Фучика,78,Проспект Победы,Lucky,2003,Монолитный,38.1,11.5
Московская область,sale,flat,3,10,3,63.8,28950000,Центральный,Социалистическая ,21,Лиговский проспект,YE’S Marata,2020,Панельный,38.0,35.4
Московская область,sale,flat,8,10,2,76.7,35000000,Ново-Савиновский,Меридианная ,1,Козья слобода,Lucky,2006,Монолитно-кирпичный,42.5,11.8
Московская область,sale,flat,1,5,2,99.1,17150000,Вахитовский, Калинина,10,Суконная слобода,Lucky,2000,Панельный,45.6,13.4
Москва,sale,flat,53,57,4,116.52,72195792,Филевский парк,Ленинградский проспект,23,Фили,Фили Сити ЖК,2024,Монолитно-кирпичный,38.0,12.5
Москва,sale,flat,3,22,1,27.8,8232266,Пресненский,Ленинградский проспект,23,Филатов Луг,Филатов Луг ЖК,2026,Панельный,38.0,5.1
Москва,sale,flat,8,23,1,33.5,8176253,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal,2026,Монолитно-кирпичный,18.0,1.3
Москва,sale,flat,27,33,1,19.9,8284847,Царицыно,Ленинградский проспект,1,Царицыно,Кавказский Бульвар 51 ЖК,2025,Монолитный,9.8,5.1
Москва,sale,flat,3,15,1,38.84,8298207,Пресненский,Ленинградский проспект,23,Щербинка,Алхимово ЖК,2024,Монолитно-кирпичный,10.5,19.2
Москва,sale,flat,5,14,2,53.0,16000000,Восточное Измайлово,Нижняя Первомайская ,23,Первомайская,Lucky,1991,Кирпичный,31.0,9.0
Москва,sale,flat,5,6,2,100.0,59950000,Замоскворечье,Большая Пионерская ,20,Павелецкая,Lucky,2000,Монолитно-кирпичный,70.0,10.0
Москва,sale,flat,8,18,2,84.0,63000000,Тверской, Александра Невского,27,Белорусская,Lucky,2021,Монолитно-кирпичный,60.0,19.0
Москва,sale,flat,5,21,3,119.0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,2021,Монолитно-кирпичный,78.0,15.0
Москва,sale,flat,15,16,1,35.9,8746511,Пресненский,Ленинградский проспект,23,Бунинская аллея,Бунинские Кварталы ЖК,2024,Монолитно-кирпичный,14.1,11.1
Москва,sale,flat,2,23,1,42.6,8660580,Пресненский,Ленинградский проспект,23,Филатов Луг,Детали ЖК,2026,Монолитно-кирпичный,14.2,16.2
Москва,sale,flat,15,51,2,80.6,28900000,Пресненский,Шелепихинское шоссе,23,Шелепиха,Headliner,2019,Панельный,55.0,10.0
Москва,sale,flat,5,28,2,67.0,28890000,Даниловский,2-я оч.,23,ЗИЛ,Shagal,2024,Панельный,29.1,16.9
Москва,sale,flat,19,23,2,71.7,30990000,Басманный,набережная Академика Туполева,15,Бауманская,Каскад,2008,Монолитно-кирпичный,44.7,10.5
Новая Москва,sale,flat,7,8,1,63.0,23900000,Пресненский, Ясеневая,23,Сосенки,Дубровка,2021,Панельный,38.0,12.0
Новая Москва,sale,flat,7,28,1,38.8,23950004,Раменки,Винницкая ,23,Раменки,Настоящее,2022,Монолитно-кирпичный,38.0,11.4
Москква,sale,flat,6,6,4,169.0,90000000,Пресненский,Мерзляковский переулок,13,Арбатская,Lucky,1902,Монолитно-кирпичный,38.0,12.5
Москква,sale,flat,12,14,4,125.2,59500000,Левобережный,Ленинградский проспект,23,Беломорская,Акватория ЖК,2022,Панельный,73.0,10.0
Москква,sale,flat,8,8,4,180.7,247273684,Арбат, Арбат,24,Смоленская,Turandot Residences,2019,Монолитный,38.0,12.5
Москква,sale,flat,5,34,4,102.2,38690000,Обручевский,Ленинградский проспект,3,Калужская,Эвер ЖК,2023,Панельный,62.1,23.8
Московская область,sale,flat,2,21,4,79.9,11696000,Орджоникидзевский,Ленинградский проспект,23,Машиностроителей,Основинские кварталы ЖК,2027,Монолитно-кирпичный,48.8,9.3
Московская область,sale,flat,3,9,3,148.5,189000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2021,Монолитный,118.0,12.5
Московская область,sale,flat,3,9,4,84.5,52000000,Даниловский,проспект Лихачева,20,Технопарк,Nagatino i-Land,2021,Монолитный,37.0,21.5
Московская область,sale,flat,16,19,3,74.9,14605500,Советский,Ленинградский проспект,3,Горки,Светлая Долина ЖК,2024,"Панельный, монолитно-кирпичный, монолитный",43.0,12.5
Московская область,sale,flat,47,47,3,131.9,59355000,Бутырский,Новодмитровская ,23,Дмитровская,Савеловский Сити,2021,Монолитно-кирпичный,38.0,15.0
Московская область,sale,flat,3,13,3,71.3,24567484,Очаково-Матвеевское,Очаково мкр,23,Аминьевская,Среда на Лобачевского,2027,Монолитный,47.6,12.5
Московская область,sale,flat,20,31,3,72.8,8751600,Верх-Исетский,Ленинградский проспект,23,Площадь 1905 года,Русь-2 ЖК,2025,Монолитно-кирпичный,35.5,13.6
Московская область,sale,flat,11,25,3,109.2,89544000,Фили-Давыдково,Малая Филевская ,46,Кунцевская,Springs,2027,Кирпичный,95.0,12.5
Московская область,sale,flat,3,16,2,78.1,30792000,Центр, Февральской Революции,21,Динамо,19/05,2024,Монолитно-кирпичный,41.5,12.2
Московская область,sale,flat,8,9,2,60.7,74100000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,Кирпичный,38.0,12.5
Московская область,sale,flat,7,16,1,42.3,7250000,Пресненский, Юбилейная,23,Железнодорожная,Lucky,2010,Монолитно-кирпичный,16.0,12.0
Московская область,sale,flat,9,9,2,50.0,17500000,Северное Тушино, Фомичевой,23,Сходненская,Lucky,1971,Панельный,38.0,17.0
Московская область,sale,flat,44,44,2,86.3,38000000,Хорошево-Мневники, Шеногина,23,Шелепиха,Sydney City,2024,Монолитно-кирпичный,30.4,30.1
Московская область,sale,flat,3,21,2,59.2,61000000,Пресненский, Костикова,23,Улица 1905 года,Lucky,2021,Панельный,31.7,22.5
Московская область,sale,flat,3,17,1,38.0,13700000,Свиблово,Вересковая ,23,Свиблово,Lucky,2006,Монолитно-кирпичный,19.0,7.3
Московская область,sale,flat,6,17,1,43.4,19100000,Даниловский,набережная Марка Шагала,23,Технопарк,Shagal,2025,Кирпичный,14.8,16.3
Московская область,sale,flat,7,18,3,89.7,98000000,Хамовники,Ленинградский проспект,23,Воробьёвы горы,Коллекция Лужники ЖК,2026,Монолитно-кирпичный,38.0,10.0
Московская область,sale,flat,2,13,2,63.1,9500000,Пресненский, Колпакова,25,Медведково,Lucky,2008,Монолитно-кирпичный,50.0,10.0
Московская область,sale,flat,24,25,2,56.9,10454400,Чкаловский, 8 Марта,23,Чкаловская,Ботаника LIFE,2023,Монолитно-кирпичный,25.4,15.7
Московская область,sale,flat,3,6,3,72.0,30000000,Тверской,Новослободская ,23,Савёловская,Lucky,1929,Кирпичный,38.0,14.0
Московская область,sale,flat,11,12,1,34.8,9350000,Северное Измайлово,Щелковское шоссе,32,Щёлковская,Lucky,1966,Монолитный,19.9,9.7
Московская область,sale,flat,8,9,1,57.6,117936000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,Монолитный,38.0,12.5
Московская область,sale,flat,33,50,1,50.0,35300000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2020,Монолитно-кирпичный,21.0,15.0
Московская область,sale,flat,3,5,1,32.7,23960000,Замоскворечье,Новокузнецкая ,23,Павелецкая,Lucky,2021,Монолитный,15.3,7.5
Московская область,sale,flat,4,19,1,31.8,8840400,Советский,Ленинградский проспект,3,Горки,Светлая Долина ЖК,2024,"Панельный, монолитно-кирпичный, монолитный",15.9,8.1
Московская область,sale,flat,2,10,1,46.7,14477000,Приморский,Фермское шоссе,23,Удельная,Lucky,2012,Монолитно-кирпичный,16.0,17.6
Московская область,sale,flat,6,11,1,20.6,4700000,Невский, Гудиловская,23,Обухово,Живи! в Рыбацком,2024,Монолитно-кирпичный,15.0,12.5
Московская область,sale,flat,3,14,1,39.0,9300000,Ново-Переделкино, Шолохова,2,Новопеределкино,Lucky,0,Монолитно-кирпичный,20.8,8.6
Московская область,sale,flat,21,26,1,35.3,8400000,Невский, Дыбенко,23,Улица Дыбенко,Цивилизация,2020,Монолитно-кирпичный,11.8,15.3
Московская область,sale,flat,3,9,1,55.0,18788500,Центр, Михаила Ананьева,23,Динамо,Клубный дом инженера Ятеса,2025,Панельный,19.2,14.7
Московская область,sale,flat,5,19,1,43.8,8600000,Пресненский,Ленинградский проспект,25,Щёлковская,Микрорайон ,2008,Монолитно-кирпичный,38.0,16.0
Московская область,sale,flat,13,20,1,28.1,4700000,Пресненский, Бояринова,9,Ольгино,Новоград Павлино,2019,Панельный,16.6,5.0
Московская область,sale,flat,7,9,2,108.3,154000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,Монолитно-кирпичный,38.0,10.0
Московская область,sale,flat,5,7,3,75.0,41500000,Басманный, Земляной Вал,23,Курская,Lucky,1928,Монолитный,60.0,10.0
Московская область,sale,flat,3,21,3,92.2,98285200,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,2023,Кирпичный,57.0,8.0
Московская область,sale,flat,7,19,2,48.2,8000000,Пресненский, Струве,11,Железнодорожная,Центр-2,2016,Монолитно-кирпичный,38.0,11.5
Московская область,sale,flat,5,7,1,47.5,10100000,Пресненский, Медовая Долина,23,Санино,Баркли Медовая долина,2022,Панельный,38.0,14.4
Московская область,sale,flat,21,24,2,52.4,34900000,Арбат, Новый Арбат,16,Арбатская,Lucky,2021,Монолитно-кирпичный,38.0,12.5
Московская область,sale,flat,13,14,2,67.0,11950000,Пресненский, Евстафьева,9,Салтыковская,Lucky,2006,Монолитно-кирпичный,38.0,25.0
Московская область,sale,flat,9,12,2,52.43,15950438,Московский,м. Ленинский проспект,23,Ленинский проспект,Титул в Московском,2026,Монолитно-кирпичный,23.5,17.2
Московская область,sale,flat,22,53,3,130.0,100000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2012,Кирпичный,38.0,12.5
Московская область,sale,flat,29,33,3,72.8,23999000,Отрадное,Сигнальный проезд,23,Владыкино,Сигнальный 16,2023,Монолитно-кирпичный,43.0,13.2
Московская область,sale,flat,6,12,3,83.74,20823626,Приморский,проспект Авиаконструкторов,23,Комендантский проспект,Modum,2023,Монолитно-кирпичный,40.1,12.5
Московская область,sale,flat,14,23,4,201.0,105000000,Раменки,Мичуринский проспект,26,Раменки,Lucky,2014,Монолитно-кирпичный,100.0,15.0
Московская область,sale,flat,6,9,4,83.4,29279905,Головинский,Северный ао,23,Коптево,Михалковский ЖК,2026,"Монолитно-кирпичный, монолитный",54.2,5.3
Москва,sale,flat,6,14,4,135.8,65000000,Фили-Давыдково,Звенигородская ,5,Кунцевская,Lucky,1997,Монолитный,85.0,15.5
Москва,sale,flat,7,9,4,141.4,116315357,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической,2021,"Монолитно-кирпичный, монолитный",101.9,9.6
Москва,sale,flat,2,7,4,190.2,125000000,Якиманка,Лаврушинский переулок,23,Третьяковская,Lucky,1912,Кирпичный,110.0,20.0
Москва,sale,flat,4,19,4,255.5,127750000,Красносельский,проспект Академика Сахарова,7,Красные ворота,RED7,2024,Монолитно-кирпичный,64.8,13.2
Москва,sale,flat,10,12,4,300.0,250000000,Замоскворечье,Климентовский переулок,2,Новокузнецкая,Lucky,2021,Монолитный,255.3,39.7
Москва,sale,flat,7,15,4,169.2,77000000,Мещанский, Гиляровского,7,Сухаревская,Lucky,1999,Монолитно-кирпичный,38.0,16.4
Москва,sale,flat,37,44,4,106.29,53378838,Марьина роща, 4-я Марьиной рощи,23,Марьина Роща,Mod,2024,Монолитно-кирпичный,38.0,12.5
Москва,sale,flat,4,11,4,204.0,300000000,Хамовники,Погодинская ,4,Фрунзенская,GRAND DELUXE на Плющихе,2021,Панельный,38.0,12.5
Москва,sale,flat,13,15,4,107.21,52298828,Преображенское,Жилой комплекс Преображенская площадь,23,Преображенская площадь,Преображенская площадь,2027,Монолитно-кирпичный,102.2,12.5
Москва,sale,flat,13,14,4,95.3,57800000,Раменки,проспект Генерала Дорохова,23,Минская,Собрание клубных домов West Garden,2021,Панельный,60.0,9.0
Москва,sale,flat,45,47,4,133.1,60294300,Хорошево-Мневники, Генерала Глаголева,23,Народное Ополчение,CRYSTAL Трилогия,2023,Монолитный,38.0,13.9
Москва,sale,flat,3,14,4,100.3,83549900,Дорогомилово,1-й Можайский тупик,23,Киевская,D'ORO MILLE,2026,Монолитно-кирпичный,43.9,21.6
Москва,sale,flat,22,24,4,102.9,44068057,Очаково-Матвеевское,Мичуринский проспект,23,Озёрная,ОМ,2025,Монолитно-кирпичный,38.0,11.3
Москва,sale,flat,5,12,4,155.2,117160000,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2021,Монолитно-кирпичный,135.5,14.7
Москва,sale,flat,5,8,3,123.0,74800000,Тверской,Сущевская ,31,Менделеевская,Lucky,2001,Монолитно-кирпичный,38.0,13.0
Москва,sale,flat,4,20,2,36.0,14260428,Головинский,Михалковская ,23,Коптево,Михалковский,2026,"Монолитно-кирпичный, монолитный",23.9,3.8
Москва,sale,flat,4,20,2,36.0,14260428,Головинский,Михалковская ,23,Коптево,Михалковский,2026,Кирпичный,23.9,3.8
Москва,sale,flat,10,12,2,44.0,10800000,Дмитровский,Клязьминская ,4,Грачёвская,Lucky,1967,Панельный,38.0,7.0
Москва,sale,flat,2,23,2,77.6,86100000,Пресненский,Ленинградский проспект,23,Улица 1905 года,Лайф Тайм ЖК,2026,Монолитный,30.6,19.5
Москва,sale,flat,10,41,2,47.4,41000000,Хорошевский,Ленинградский проспект,23,Аэропорт,Прайм Парк,2021,Кирпичный,38.0,5.2
Москва,sale,flat,3,9,2,44.0,15500000,Отрадное, Бестужевых,23,Отрадное,Lucky,1975,Монолитный,38.0,6.0
Москва,sale,flat,7,35,1,39.22,18847239,Котловка,31/2,23,Профсоюзная,Новые Академики ЖК,2027,Монолитный,24.1,6.3
Москва,sale,flat,3,6,3,123.0,92250000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence,2016,Монолитно-кирпичный,38.0,12.5
Москва,sale,flat,4,6,4,216.0,395000000,Якиманка,Софийская набережная,18,Боровицкая,"Золотой, жилой квартал",2021,Кирпичный,152.0,20.0
Москва,sale,flat,7,8,3,128.6,128600000,Арбат, Арбат,24,Смоленская,Turandot Residences,2019,Монолитный,38.0,12.5
Москва,sale,flat,3,15,3,122.0,70000000,Пресненский,Зоологическая ,2,Баррикадная,Lucky,1997,Монолитно-кирпичный,65.0,15.4
Москва,sale,flat,20,43,3,84.2,37500000,Хорошево-Мневники,Шелепихинская набережная,23,Шелепиха,Сердце Столицы,2023,Монолитный,38.0,12.5
Москва,sale,flat,3,15,3,100.0,180000000,Хамовники, Усачева,23,Спортивная,Садовые кварталы,2022,Монолитно-кирпичный,46.4,10.0
Москва,sale,flat,11,20,3,117.1,46500000,Свиблово,проезд Серебрякова,23,Ботанический сад,Silver,2021,Монолитно-кирпичный,70.0,20.0
Москва,sale,flat,2,4,1,17.2,6200000,Нагорный,Электролитный проезд,23,Нагорная,Lucky,1919,Панельный,9.2,3.0
Москва,sale,flat,12,18,1,53.4,62039716,Дорогомилово,Ленинградский проспект,23,Москва-Сити,Бадаевский ЖК,2025,Панельный,38.0,12.5
Москва,sale,flat,3,14,1,39.0,9300000,Ново-Переделкино, Шолохова,2,Новопеределкино,Lucky,0,Панельный,20.8,8.6
Москва,sale,flat,82,85,4,285.0,251000000,Пресненский,1-й Красногвардейский проезд,23,Деловой центр,МФК ОКО,2016,Монолитный,175.8,15.4
Москва,sale,flat,47,47,3,131.9,59355000,Бутырский,Новодмитровская ,23,Дмитровская,Савеловский Сити,2021,Панельный,38.0,15.0
Москва,sale,flat,6,16,3,158.0,205000000,Якиманка, Большая Якиманка,23,Полянка,Коперник,2021,Кирпичный,38.0,12.0
Москва,sale,flat,7,8,2,121.8,141031579,Арбат, Арбат,24,Смоленская,Turandot Residences,2019,Монолитный,38.0,12.5
Москва,sale,flat,7,18,3,89.7,98000000,Хамовники,Ленинградский проспект,23,Воробьёвы горы,Коллекция Лужники ЖК,2026,Панельный,38.0,10.0
Москва,sale,flat,4,5,4,76.0,50000000,Якиманка, Серафимовича,23,Боровицкая,Lucky,1926,Кирпичный,38.0,14.0
Москва,sale,flat,2,17,3,72.6,43233300,Раменки,Мичуринский проспект,23,Ломоносовский проспект,Legacy,2025,Монолитный,46.0,5.3
Москва,sale,flat,35,41,3,98.0,95000000,Хорошевский,Ленинградский проспект,23,Аэропорт,Прайм Парк,2021,Кирпичный,74.0,5.0
Москва,sale,flat,2,11,3,103.0,59900000,Арбат,Смоленская набережная,23,Смоленская,Lucky,1956,Монолитный,38.0,7.0
Москва,sale,flat,3,15,3,122.0,65000000,Пресненский,Зоологическая ,2,Баррикадная,Lucky,1997,Панельный,65.0,15.4
Москва,sale,flat,22,28,3,78.2,31905600,Хорошево-Мневники, Генерала Глаголева,23,Народное Ополчение,CRYSTAL Трилогия,2026,Монолитный,24.7,17.4
Москва,sale,flat,13,17,3,78.5,25990000,Таганский,1-я Дубровская ,23,Пролетарская,Lucky,1989,Монолитный,46.1,10.2
Москва,sale,flat,4,6,3,81.8,44581000,Хорошево-Мневники, Саляма Адиля,23,Народное Ополчение,Wellton SPA Residence,2023,Монолитный,27.5,29.0
Москва,sale,flat,3,21,3,92.2,98285200,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,2023,Панельный,57.0,8.0
Москва,sale,flat,4,38,2,65.0,23000000,Ростокино,проспект Мира,23,Ростокино,Триколор,2015,Монолитно-кирпичный,40.0,15.0
Москва,sale,flat,18,47,2,57.84,25912320,Хорошево-Мневники,Ленинградский проспект,23,Полежаевская,Джойс ЖК,2027,Монолитный,38.0,12.5
Москва,sale,flat,3,21,3,92.2,98285200,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,2022,Кирпичный,60.0,10.0
Москва,sale,flat,24,44,3,69.0,31700000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити,2018,Монолитно-кирпичный,38.0,10.0
Москва,sale,flat,22,53,3,153.0,167970000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2021,Монолитный,38.0,10.0
Москва,sale,flat,4,5,3,79.0,29750000,Академический, Шверника,23,Академическая,Lucky,1957,Кирпичный,60.0,8.5
Москва,sale,flat,45,75,4,210.0,165000000,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2021,Кирпичный,38.0,40.0
Москва,sale,flat,42,44,4,280.0,146000000,Фили-Давыдково,Давыдковская ,3,Славянский бульвар,Эдельвейс,2021,Панельный,150.0,15.0
Москва,sale,flat,13,19,2,52.9,47610000,Красносельский,проспект Академика Сахарова,7,Красные ворота,RED7,2024,Монолитно-кирпичный,32.4,7.1
Москва,sale,flat,2,11,4,199.0,200000000,Хамовники, Усачева,23,Фрунзенская,Фьюжн парк,2008,Монолитно-кирпичный,38.0,20.0
Москва,sale,flat,10,14,1,28.7,17000000,Лефортово,проезд Шелихова,3,Площадь Ильича,Символ,2023,Монолитно-кирпичный,19.5,1.0
Москва,sale,flat,8,12,3,136.5,102000000,Раменки, Сергея Бондарчука,4,Мичуринский проспект,Река,2023,Кирпичный,38.0,12.5
Москва,sale,flat,2,49,3,96.5,42189800,Раменки,Кинематографический кв-л,23,Мичуринский проспект,Событие ЖК,2025,Монолитный,39.5,28.3
Москва,sale,flat,18,51,3,93.57,39580110,Пресненский,Шелепихинское шоссе,23,Шелепиха,Headliner,2024,Монолитно-кирпичный,50.4,12.5
Москва,sale,flat,14,52,3,76.0,41500000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2021,Монолитный,38.0,10.0
Москва,sale,flat,5,5,3,92.4,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,Lucky,2021,Панельный,69.4,18.0
Москва,sale,flat,11,29,4,94.8,28170768,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet,2022,Монолитный,60.5,10.0
Москва,sale,flat,2,13,3,79.3,38833210,Покровское-Стрешнево,Вивальди кв-л,23,Спартак,Клубный Город на Реке Примавера ЖК,2025,Монолитный,33.8,6.9
Москва,sale,flat,7,8,4,200.0,110000000,Тверской,Сущевская ,31,Менделеевская,Lucky,2001,Монолитно-кирпичный,38.0,15.0
Москва,sale,flat,8,24,3,72.0,30000000,Даниловский,Автозаводская ,23,ЗИЛ,Парк Легенд,2020,Монолитный,38.0,10.0
Москва,sale,flat,5,7,3,86.2,64000000,Басманный,Потаповский переулок,12,Китай-город,Lucky,1914,Монолитный,53.0,15.0
Москва,sale,flat,10,13,3,80.2,46516000,Замоскворечье,Большой Строченовский переулок,9,Павелецкая,Резиденции Замоскворечье,2022,Монолитно-кирпичный,51.6,23.6
Москвская область,sale,flat,1,8,2,48.3,8650000,Кировский, Лени Голикова,74,Проспект Ветеранов,Lucky,1967,Монолитно-кирпичный,30.5,6.3
Москвская область,sale,flat,18,22,1,30.0,11700000,Пресненский,бульвар Андрея Тарковского,11,Рассказовка,Рассказово,2023,Монолитный,13.0,10.0
Москвская область,sale,flat,3,15,3,122.0,65000000,Пресненский,Зоологическая ,2,Баррикадная,Lucky,1997,Панельный,65.0,15.4
Москвская область,sale,flat,4,5,4,76.0,50000000,Якиманка, Серафимовича,23,Боровицкая,Lucky,1926,Монолитно-кирпичный,38.0,14.0
Москвская область,sale,flat,13,14,4,118.0,68999999,Филевский парк,Филевский бульвар,23,Фили,Ривер-Хаус,2021,Кирпичный,38.0,12.5
Москвская область,sale,flat,13,17,3,78.5,25990000,Таганский,1-я Дубровская ,23,Пролетарская,Lucky,1989,Монолитно-кирпичный,46.1,10.2
Москвская область,sale,flat,10,34,3,84.0,75000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,2023,Монолитно-кирпичный,38.0,10.0
Москвская область,sale,flat,9,20,1,39.74,16802072,Даниловский,Автозаводская ,26,Тульская,FORST,2024,Кирпичный,11.4,20.2
Москвская область,sale,flat,3,14,1,39.0,9300000,Ново-Переделкино, Шолохова,2,Новопеределкино,Lucky,0,Монолитно-кирпичный,20.8,8.6
Москвская область,sale,flat,3,14,2,106.9,160350000,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky,2021,Кирпичный,38.0,12.5
Москвская область,sale,flat,8,22,2,87.2,38000000,Раменки, Пырьева,23,Поклонная,Lucky,2005,Панельный,40.0,14.0
Москвская область,sale,flat,13,27,2,61.78,12089000,Кировский, Мира,23,Геологическая,Проспект Мира. Компаунд,2025,Монолитно-кирпичный,24.8,12.5
Москвская область,sale,flat,6,10,2,54.2,26500000,Дорогомилово,Кутузовский проспект,23,Киевская,Lucky,1957,Кирпичный,38.0,12.5
Москвская область,sale,flat,14,23,4,201.0,105000000,Раменки,Мичуринский проспект,26,Раменки,Lucky,2014,Монолитно-кирпичный,100.0,15.0
Москвская область,sale,flat,17,20,4,124.0,85000000,Левобережный,Ленинградское шоссе,23,Беломорская,Aquatoria,2023,Монолитный,72.0,10.0
Новая Москва,sale,flat,3,9,4,225.7,169275000,Арбат,Филипповский переулок,23,Кропоткинская,Филипповский,2002,Монолитно-кирпичный,38.0,12.5
Новая Москва,sale,flat,4,8,4,132.0,91000000,Мещанский,Большой Сухаревский переулок,11,Сухаревская,Lucky,2021,Монолитно-кирпичный,38.0,12.5
Новая Москва,sale,flat,2,18,3,118.1,134761000,Хамовники,Ленинградский проспект,23,Воробьёвы горы,Коллекция Лужники ЖК,2026,Монолитный,39.5,12.5
Новая Москва,sale,flat,3,15,3,122.0,70000000,Пресненский,Зоологическая ,2,Баррикадная,Lucky,1997,Монолитно-кирпичный,65.0,15.4
Новая Москва,sale,flat,2,18,3,70.0,29950000,Беговой,Ленинградский проспект,23,Динамо,Царская площадь,2018,Монолитный,38.0,12.5
Новая Москва,sale,flat,10,34,3,84.0,75000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,2023,Монолитно-кирпичный,38.0,10.0
Новая Москва,sale,flat,2,4,3,219.0,592583602,Хамовники,Пречистенская набережная,5,Парк Культуры,Кленовый DOM,2021,Монолитно-кирпичный,38.0,22.0
Новая Москва,sale,flat,6,17,1,43.4,19100000,Даниловский,набережная Марка Шагала,23,Технопарк,Shagal,2025,Монолитный,14.8,16.3
Новая Москва,sale,flat,11,12,1,34.8,9350000,Северное Измайлово,Щелковское шоссе,32,Щёлковская,Lucky,1966,Монолитный,19.9,9.7
Новая Москва,sale,flat,13,25,1,42.3,9500000,Пресненский, Рождественская,11,Медведково,Ньютон,2014,Панельный,38.0,10.0
Новая Москва,sale,flat,5,12,1,24.1,4500000,Красносельский,проспект Ветеранов,23,Ленинский проспект,Солнечный город,2019,Кирпичный,17.9,3.0
Новая Москва,sale,flat,2,17,1,35.8,8771000,Советский,ПК1-2,23,Горки,Мой Ритм ЖК,2026,"Монолитно-кирпичный, монолитный",15.4,9.5
Новая Москва,sale,flat,9,18,2,66.4,69700000,Хамовники,Ленинградский проспект,23,Воробьёвы горы,Коллекция Лужники ЖК,2026,Панельный,38.0,10.0
