location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Москва,sale,flat,6,18,1,42.0,13000000.0,Чертаново Центральное, Красного Маяка,23,Пражская,Lucky,2011.0,Монолитно-кирпичный,18 м²,10 м²
Москва,sale,flat,2,9,1,17.1,13170000.0,Замоскворечье,Большой Овчинниковский переулок,10,Новокузнецкая,Lucky,1911.0,Кирпичный,-1,-1
Москва,sale,flat,23,24,1,44.4,15500000.0,Пресненский, Татьянин Парк,23,Говорово,Татьянин Парк,2019.0,Монолитно-кирпичный,14 м²,10 м²
Москва,sale,flat,2,9,2,60.0,93000000.0,Таганский,Большой Николоворобинский переулок,23,Китай-город,Дом NV/9,2020.0,Монолитно-кирпичный,14 м²,30 м²
Москва,sale,flat,3,7,3,154.2,309241280.0,Хамовники,переулок Коробейников,1,Парк Культуры,Кристалл Хаус,2021.0,Панельный,97 м²,9 м²
Москва,sale,flat,15,25,3,67.8,24500000.0,Митино,Муравская ,23,Пятницкое шоссе,Мир Митино,2019.0,Кирпичный,-1,-1
Москва,sale,flat,4,9,2,47.0,26700000.0,Раменки, Дружбы,23,Ломоносовский проспект,Lucky,1960.0,Монолитно-кирпичный,-1,-1
Москва,sale,flat,10,12,3,103.0,80000000.0,Алексеевский,Новоалексеевская ,23,Алексеевская,Серебряный фонтан,2020.0,Монолитный,-1,10 м²
Москва,sale,flat,2,6,4,162.0,96500000.0,Покровское-Стрешнево,Береговая ,23,Стрешнево,Покровский берег,2005.0,Монолитно-кирпичный,101 м²,13 м²
Москва,sale,flat,7,9,3,135.0,155000000.0,Замоскворечье, Бахрушина,13,Павелецкая,Lucky,2005.0,Монолитно-кирпичный,-1,10 м²
Москва,sale,flat,11,13,4,142.0,98500000.0,Пресненский,Большая Садовая ,23,Маяковская,Квартал апартаментов Сады Пекина,2016.0,Монолитно-кирпичный,80 м²,-1
Москва,sale,flat,14,20,3,132.5,125000000.0,Гагаринский, Косыгина,23,Воробьёвы горы,Фамильный дом Воробьево,2012.0,Монолитно-кирпичный,-1,10 м²
Москва,sale,flat,3,14,3,115.8,130000000.0,Хамовники, Усачева,15,Спортивная,Садовые кварталы,2021.0,Монолитный,"95,8 м²",15 м²
Москва,sale,flat,7,9,3,160.8,278611776.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023.0,Монолитный,43 м²,60 м²
Москва,sale,flat,39,65,3,223.3,241850500.0,Пресненский,набережная Пресненская,23,Деловой центр,Город Столиц,2008.0,Монолитно-кирпичный,-1,20 м²
Москва,sale,flat,5,6,4,157.4,250000000.0,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT,2021.0,Монолитно-кирпичный,75 м²,25 м²
Москва,sale,flat,5,8,3,84.5,35000000.0,Ховрино,Фестивальная ,47,Речной вокзал,Lucky,2021.0,Монолитно-кирпичный,-1,10 м²
Москва,sale,flat,22,22,2,55.7,39500000.0,Красносельский,Большая Спасская ,35,Площадь трёх вокзалов,Dialog,2021.0,Кирпичный,"33,4 м²","17,3 м²"
Москва,sale,flat,2,39,2,69.0,47000000.0,Раменки, Лобачевского,23,Аминьевская,Крылья,2022.0,Монолитно-кирпичный,35 м²,10 м²
Москва,sale,flat,22,22,2,55.7,39500000.0,Красносельский,Большая Спасская ,35,Площадь трёх вокзалов,Dialog,2021.0,Монолитный,-1,"17,4 м²"
Москва,sale,flat,4,35,3,84.3,39800000.0,Раменки, Лобачевского,23,Аминьевская,Крылья,2022.0,Монолитно-кирпичный,"48,8 м²","23,5 м²"
Москва,sale,flat,9,20,2,71.8,57000000.0,Пресненский,Мантулинская ,23,Москва-Сити,City Park,2021.0,Монолитно-кирпичный,13 м²,32 м²
Москва,sale,flat,42,66,2,67.4,60660000.0,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2020.0,Монолитный,-1,-1
Москва,sale,flat,5,12,1,33.5,14500000.0,Беговой,Ленинградский проспект,23,Динамо,Lucky,1964.0,Монолитно-кирпичный,17 м²,4 м²
Москва,sale,flat,3,29,1,44.1,14610330.0,Черемушки, Наметкина,23,Новые Черёмушки,Nametkin Tower,2025.0,Монолитный,"15,3 м²","16,7 м²"
Москва,sale,flat,6,13,2,120.2,90150000.0,Арбат, Новый Арбат,32,Смоленская,Звёзды Арбата,2013.0,Кирпичный,-1,10 м²
Москва,sale,flat,2,6,3,74.0,67500000.0,Пресненский,Богословский переулок,7,Пушкинская,Lucky,1977.0,Кирпичный,46 м²,7 м²
Москва,sale,flat,3,24,3,107.6,73000000.0,Беговой,Верхняя ,23,Белорусская,Суббота,2019.0,Монолитно-кирпичный,-1,10 м²
Москва,sale,flat,2,8,2,61.5,47970000.0,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической,2021.0,Монолитный,"36,5 м²",20 м²
Москвская область,sale,flat,4,11,1,52.4,19900000.0,Фрунзенский,Лиговский проспект,232,Обводный канал,Ligovsky city-Второй квартал,2020.0,Панельный,"13,3 м²",20 м²
Москвская область,sale,flat,3,7,2,66.1,72000000.0,Арбат,Поварская ,23,Арбатская,De Luxe квартал апартаментов Театральный Дом,2016.0,Монолитный,40 м²,-1
Москвская область,sale,flat,8,22,3,123.3,66000000.0,Пресненский,Шмитовский проезд,23,Москва-Сити,Шмитовский 16,2021.0,Монолитный,60 м²,"18,7 м²"
Москвская область,sale,flat,2,5,3,88.0,67500000.0,Замоскворечье, Малая Ордынка,23,Третьяковская,Lucky,1912.0,Кирпичный,-1,10 м²
Москвская область,sale,flat,13,21,3,76.1,76000000.0,Пресненский,2-я Черногрязская ,23,Улица 1905 года,RedSide,2017.0,Панельный,-1,-1
Москвская область,sale,flat,7,25,3,89.8,13494329.0,Пресненский,Первомайский проезд,1,Салтыковская,28 микрорайон,2022.0,Кирпичный,"46,6 м²","13,7 м²"
Москвская область,sale,flat,15,17,3,73.4,20000000.0,Митино,переулок Ангелов,8,Пятницкое шоссе,Lucky,1992.0,Панельный,-1,9 м²
Москвская область,sale,flat,9,17,3,75.3,20650000.0,Митино, Барышиха,50,Пятницкое шоссе,Lucky,1993.0,Монолитно-кирпичный,-1,"44,2 м²"
Москвская область,sale,flat,62,78,3,145.0,113000000.0,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2021.0,Монолитный,-1,15 м²
Москвская область,sale,flat,4,4,1,29.0,7605000.0,Приморский,Серебристый бульвар,23,Пионерская,Lucky,2021.0,Монолитный,19 м²,10 м²
Москвская область,sale,flat,8,9,2,44.0,14700000.0,Отрадное, Пестеля,2,Отрадное,Lucky,1975.0,Монолитно-кирпичный,-1,7 м²
Москвская область,sale,flat,63,79,4,225.0,209250000.0,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS,2021.0,Панельный,100 м²,50 м²
Москвская область,sale,flat,6,8,4,197.2,220000000.0,Арбат, Арбат,24,Смоленская,Turandot Residences,2021.0,Кирпичный,-1,-1
Новая Москва,sale,flat,5,6,4,168.2,16320000.0,Московский, Кулахметова,15,Северный Вокзал,Lucky,1997.0,Панельный,80 м²,"20,6 м²"
Новая Москва,sale,flat,5,5,4,153.0,68000000.0,Адмиралтейский,Адмиралтейская набережная,23,Адмиралтейская,Lucky,2021.0,Монолитно-кирпичный,80 м²,30 м²
Новая Москва,sale,flat,6,7,4,123.5,77805000.0,Петроградский,Петровский проспект,23,Крестовский остров,Grand View,2023.0,Монолитный,"80,3 м²","12,9 м²"
Новая Москва,sale,flat,2,4,4,443.0,370000000.0,Петроградский,Чкаловское,5,Крестовский остров,Lucky,2003.0,Монолитный,160 м²,73 м²
Новая Москва,sale,flat,2,21,4,79.9,11696000.0,Орджоникидзевский,Ленинградский проспект,23,Машиностроителей,Основинские кварталы ЖК,2027.0,Кирпичный,"48,8 м²","9,3 м²"
Новая Москва,sale,flat,8,22,4,84.1,19000000.0,Пресненский,бульвар Подмосковный,10,Пенягино,Павшинская пойма мкр. 2,2021.0,Панельный,-1,18 м²
